month,day,country,calls,duration,client,total_phonetime
12,4,CHI,14.26558353,35.37864716,AirChina,504.6970462
12,5,CHI,5.706233412,106.7065648,AirChina,608.8925654
12,6,CHI,22.82493365,5.420921742,AirChina,123.7321791
12,9,CHI,34.23740047,41.08488057,AirChina,1406.639509
12,10,CHI,62.76856753,127.2490051,AirChina,7987.23777
12,11,CHI,22.82493365,112.6981099,AirChina,2572.326881
12,12,CHI,39.94363389,125.2518234,AirChina,5003.012977
12,13,CHI,19.97181694,49.07360735,AirChina,980.0891026
12,14,CHI,54.20921742,24.82211534,AirChina,1345.587447
12,15,CHI,28.53116706,95.86472133,AirChina,2735.132379
12,16,CHI,51.35610071,3.994363389,AirChina,205.1349285
12,17,CHI,5.706233412,61.91263252,AirChina,353.2879323
12,18,CHI,17.11870024,81.02851445,AirChina,1387.10285
12,19,CHI,57.06233412,42.51143892,AirChina,2425.801932
12,20,CHI,14.26558353,6.562168424,AirChina,93.61316179
12,1,FRA,54.20921742,126.6783818,AirFrance,6867.135938
12,2,FRA,11.41246682,87.30537121,AirFrance,996.3696525
12,3,FRA,25.67805035,16.26276522,AirFrance,417.5961044
12,4,FRA,11.41246682,94.1528513,AirFrance,1074.516292
12,5,FRA,65.62168424,112.9834216,AirFrance,7414.162414
12,6,FRA,22.82493365,118.689655,AirFrance,2709.0835
12,7,FRA,45.6498673,43.36737393,AirFrance,1979.714865
12,8,FRA,0,35.37864716,AirFrance,0
12,9,FRA,5.706233412,53.3532824,AirFrance,304.4462827
12,10,FRA,57.06233412,69.61604763,AirFrance,3972.45417
12,11,FRA,34.23740047,59.34482749,AirFrance,2031.812625
12,12,FRA,34.23740047,50.78547737,AirFrance,1738.762727
12,13,FRA,31.38428377,5.135610071,AirFrance,161.1774438
12,14,FRA,71.32791765,30.81366043,AirFrance,2197.874233
12,15,FRA,48.502984,35.37864716,AirFrance,1715.969957
12,17,FRA,37.09051718,75.89290438,AirFrance,2814.907074
12,18,FRA,5.706233412,77.89008608,AirFrance,444.4590117
12,19,FRA,62.76856753,49.92954236,AirFrance,3134.005851
12,20,FRA,65.62168424,63.90981422,AirFrance,4193.869648
12,21,FRA,5.706233412,36.51989384,AirFrance,208.3910384
12,1,JPO,42.79675059,100.4297081,AirJapan,4298.065168
12,2,JPO,59.91545083,52.21203572,AirJapan,3128.307659
12,3,JPO,59.91545083,111.8421749,AirJapan,6701.07433
12,4,JPO,31.38428377,62.76856753,AirJapan,1969.946535
12,5,JPO,54.20921742,15.12151854,AirJapan,819.7256863
12,6,JPO,11.41246682,33.66677713,AirJapan,384.2209771
12,7,JPO,28.53116706,78.17539775,AirJapan,2230.435333
12,8,JPO,51.35610071,89.58786457,AirJapan,4600.883395
12,9,JPO,31.38428377,72.46916434,AirJapan,2274.392818
12,10,JPO,17.11870024,55.63577577,AirJapan,952.4121678
12,11,JPO,14.26558353,99.0031497,AirJapan,1412.337702
12,12,JPO,17.11870024,106.7065648,AirJapan,1826.677696
12,13,JPO,19.97181694,91.58504627,AirJapan,1829.119779
12,14,JPO,51.35610071,64.19512589,AirJapan,3296.81135
12,15,JPO,14.26558353,13.40964852,AirJapan,191.2964611
12,16,JPO,25.67805035,121.5427717,AirJapan,3120.981411
12,17,JPO,65.62168424,9.12997346,AirJapan,599.1242355
12,18,JPO,8.559350118,99.0031497,AirJapan,847.4026211
12,19,JPO,8.559350118,75.89290438,AirJapan,649.5939401
12,20,JPO,19.97181694,82.45507281,AirJapan,1646.77762
12,1,MEX,8.559350118,11.12715515,AirMexico,95.24121678
12,2,MEX,28.53116706,56.20639911,AirMexico,1603.634163
12,3,MEX,14.26558353,90.72911125,AirMexico,1294.303715
12,4,MEX,22.82493365,122.3987067,AirMexico,2793.742359
12,5,MEX,19.97181694,87.59068288,AirMexico,1749.345084
12,6,MEX,2.853116706,55.92108744,AirMexico,159.5493888
12,7,MEX,17.11870024,110.7009282,AirMexico,1895.056006
12,8,MEX,11.41246682,127.2490051,AirMexico,1452.225049
12,9,MEX,22.82493365,29.1017904,AirMexico,664.246435
12,10,MEX,14.26558353,55.92108744,AirMexico,797.746944
12,11,MEX,17.11870024,77.89008608,AirMexico,1333.377035
12,12,MEX,5.706233412,87.02005954,AirMexico,496.5567713
12,13,MEX,8.559350118,47.07642565,AirMexico,402.9436095
12,14,MEX,5.706233412,114.9806033,AirMexico,656.1061601
12,15,MEX,5.706233412,53.63859407,AirMexico,306.0743377
12,18,MEX,25.67805035,94.72347464,AirMexico,2432.314152
12,19,MEX,5.706233412,82.45507281,AirMexico,470.5078915
12,20,MEX,8.559350118,4.56498673,AirMexico,39.07331971
12,21,MEX,17.11870024,88.44661789,AirMexico,1514.091139
12,1,ITA,57.06233412,105.2800065,Alitalia,6007.522905
12,2,ITA,2.853116706,113.8393566,Alitalia,324.7969701
12,3,ITA,65.62168424,25.39273868,Alitalia,1666.31428
12,4,ITA,19.97181694,114.6952916,Alitalia,2290.673368
12,5,ITA,8.559350118,93.01160462,Alitalia,796.118889
12,6,ITA,19.97181694,116.6924733,Alitalia,2330.560715
12,7,ITA,54.20921742,91.58504627,Alitalia,4964.753685
12,8,ITA,59.91545083,20.54244028,Alitalia,1230.809571
12,9,ITA,14.26558353,99.57377304,Alitalia,1420.477977
12,10,ITA,62.76856753,27.10460871,Alitalia,1701.317462
12,11,ITA,51.35610071,2.282493365,Alitalia,117.2199591
12,12,ITA,42.79675059,106.9918765,Alitalia,4578.904653
12,13,ITA,54.20921742,15.97745355,Alitalia,866.1252535
12,14,ITA,68.47480095,65.0510609,Alitalia,4454.358446
12,15,ITA,51.35610071,40.22894556,Alitalia,2066.001779
12,16,ITA,77.03415106,40.51425723,Alitalia,3120.981411
12,18,ITA,57.06233412,13.69496019,Alitalia,781.4663941
12,19,ITA,5.706233412,127.8196284,Alitalia,729.3686345
12,20,ITA,11.41246682,84.4522545,Alitalia,963.8085527
12,21,ITA,22.82493365,21.96899864,Alitalia,501.4409362
12,1,USA,122.6840184,99.85908471,American,12251.11378
12,2,USA,48.502984,99.0031497,American,4801.948186
12,3,USA,74.18103436,76.46352772,American,5672.143577
12,4,USA,102.7122014,95.57940965,American,9817.171576
12,5,USA,2.853116706,66.47761925,American,189.6684061
12,6,USA,57.06233412,52.78265906,American,3011.901727
12,7,USA,28.53116706,84.73756617,American,2417.661657
12,8,USA,74.18103436,45.93517897,American,3407.519089
12,9,USA,8.559350118,45.36455563,American,388.2911146
12,10,USA,88.44661789,18.25994692,American,1615.030548
12,11,USA,19.97181694,114.1246682,American,2279.276983
12,12,USA,65.62168424,126.6783818,American,8312.848767
12,13,USA,2.853116706,24.53680367,American,70.00636447
12,14,USA,8.559350118,94.1528513,American,805.8872189
12,15,USA,51.35610071,95.86472133,American,4923.238283
12,16,USA,88.44661789,126.3930701,American,11179.03957
12,17,USA,2.853116706,33.09615379,American,94.42718929
12,18,USA,94.1528513,10.55653181,American,993.92757
12,19,USA,119.8309017,115.8365383,American,13880.79683
12,20,USA,22.82493365,107.8478115,American,2461.619141
12,21,USA,82.74038448,90.72911125,American,7506.961548
12,1,UK,45.6498673,32.81084212,BA,1497.810589
12,2,UK,14.26558353,67.90417761,BA,968.6927177
12,3,UK,31.38428377,102.1415781,BA,3205.640271
12,4,UK,17.11870024,98.43252636,BA,1685.036912
12,5,UK,25.67805035,63.33919088,BA,1626.426933
12,6,UK,51.35610071,35.37864716,BA,1816.909366
12,7,UK,54.20921742,122.96933,BA,6666.071147
12,8,UK,28.53116706,0.855935012,BA,24.42082482
12,9,UK,31.38428377,21.3983753,BA,671.5726824
12,10,UK,14.26558353,4.8502984,BA,69.19233698
12,11,UK,59.91545083,4.56498673,BA,273.5132379
12,12,UK,37.09051718,93.29691629,BA,3460.430876
12,13,UK,48.502984,5.991545083,BA,290.6078153
12,14,UK,39.94363389,104.4240714,BA,4171.076879
12,15,UK,14.26558353,85.02287784,BA,1212.900966
12,17,UK,71.32791765,90.44379958,BA,6451.167889
12,18,UK,39.94363389,17.97463525,BA,717.9722496
12,19,UK,19.97181694,97.86190302,BA,1954.480013
12,20,UK,65.62168424,34.52271214,BA,2265.438515
12,21,UK,57.06233412,78.17539775,BA,4460.870666
12,1,DUB,22.82493365,29.95772541,EmiratesAirlines,683.7830948
12,2,DUB,19.97181694,122.3987067,EmiratesAirlines,2444.524564
12,3,DUB,57.06233412,84.4522545,EmiratesAirlines,4819.042764
12,4,DUB,42.79675059,60.48607417,EmiratesAirlines,2588.607431
12,5,DUB,17.11870024,86.73474787,EmiratesAirlines,1484.786149
12,6,DUB,14.26558353,110.9862399,EmiratesAirlines,1583.283476
12,7,DUB,65.62168424,20.25712861,EmiratesAirlines,1329.306897
12,8,DUB,62.76856753,15.69214188,EmiratesAirlines,984.9732676
12,9,DUB,37.09051718,80.74320278,EmiratesAirlines,2994.80715
12,10,DUB,37.09051718,96.43534467,EmiratesAirlines,3576.836808
12,11,DUB,31.38428377,50.21485403,EmiratesAirlines,1575.957228
12,12,DUB,11.41246682,91.2997346,EmiratesAirlines,1041.955192
12,13,DUB,48.502984,58.77420415,EmiratesAirlines,2850.724284
12,14,DUB,71.32791765,106.1359415,EmiratesAirlines,7570.455693
12,15,DUB,31.38428377,39.08769887,EmiratesAirlines,1226.739433
12,16,DUB,2.853116706,100.1443964,EmiratesAirlines,285.7236503
12,17,DUB,65.62168424,17.97463525,EmiratesAirlines,1179.525839
12,18,DUB,5.706233412,20.25712861,EmiratesAirlines,115.5919041
12,19,DUB,37.09051718,111.2715515,EmiratesAirlines,4127.119394
12,20,DUB,25.67805035,9.985908471,EmiratesAirlines,256.4186606
12,21,DUB,39.94363389,73.03978768,EmiratesAirlines,2917.474538
12,1,HEL,54.20921742,99.28846137,SwissAir,5382.349789
12,2,HEL,54.20921742,104.4240714,SwissAir,5660.747192
12,3,HEL,25.67805035,55.3504641,SwissAir,1421.292004
12,4,HEL,2.853116706,51.64141238,SwissAir,147.3389764
12,5,HEL,22.82493365,20.54244028,SwissAir,468.8798365
12,6,HEL,2.853116706,106.7065648,SwissAir,304.4462827
12,7,HEL,39.94363389,105.5653181,SwissAir,4216.662418
12,8,HEL,34.23740047,118.1190316,SwissAir,4044.08859
12,9,HEL,8.559350118,126.3930701,SwissAir,1081.842539
12,10,HEL,57.06233412,110.7009282,SwissAir,6316.853352
12,11,HEL,28.53116706,89.3025529,SwissAir,2547.906056
12,12,HEL,57.06233412,50.5001657,SwissAir,2881.657328
12,13,HEL,34.23740047,21.96899864,SwissAir,752.1614043
12,14,HEL,42.79675059,29.95772541,SwissAir,1282.093303
12,15,HEL,54.20921742,109.8449932,SwissAir,5954.611118
12,16,HEL,42.79675059,31.0989721,SwissAir,1330.934952
12,17,HEL,8.559350118,49.92954236,SwissAir,427.3644343
12,18,HEL,37.09051718,21.3983753,SwissAir,793.6768065
12,19,HEL,31.38428377,80.45789111,SwissAir,2525.113286
12,20,HEL,0,34.80802381,SwissAir,0
12,21,HEL,25.67805035,1.711870024,SwissAir,43.95748467
12,1,SAL,2.853116706,85.87881285,TACA,245.0222757
12,2,SAL,11.41246682,48.78829567,TACA,556.7948058
12,3,SAL,5.706233412,21.3983753,TACA,122.1041241
12,4,SAL,5.706233412,38.51707553,TACA,219.7874233
12,5,SAL,2.853116706,83.31100782,TACA,237.6960282
12,6,SAL,0,111.5568632,TACA,0
12,7,SAL,8.559350118,0.285311671,TACA,2.442082482
12,8,SAL,11.41246682,121.5427717,TACA,1387.10285
12,9,SAL,0,92.44098128,TACA,0
12,10,SAL,0,73.03978768,TACA,0
12,11,SAL,8.559350118,74.46634603,TACA,637.3835277
12,12,SAL,5.706233412,112.4127982,TACA,641.4536652
12,13,SAL,0,85.30818951,TACA,0
12,14,SAL,5.706233412,21.11306363,TACA,120.4760691
12,15,SAL,5.706233412,96.150033,TACA,548.6545309
12,16,SAL,8.559350118,38.23176386,TACA,327.2390525
12,17,SAL,8.559350118,118.1190316,TACA,1011.022147
12,18,SAL,8.559350118,39.94363389,TACA,341.8915474
12,19,SAL,0,41.08488057,TACA,0
12,20,SAL,5.706233412,4.56498673,TACA,26.0488798
12,21,SAL,11.41246682,104.7093831,TACA,1194.992361
12,1,UK,57.06233412,125.8224467,VirginAtlantic,7179.722496
12,2,UK,5.706233412,31.66959544,VirginAtlantic,180.7141036
12,3,UK,65.62168424,87.87599455,VirginAtlantic,5766.570767
12,4,UK,54.20921742,67.61886593,VirginAtlantic,3665.565805
12,5,UK,8.559350118,46.50580231,VirginAtlantic,398.0594445
12,6,UK,5.706233412,121.5427717,VirginAtlantic,693.5514248
12,7,UK,39.94363389,86.16412452,VirginAtlantic,3441.708244
12,8,UK,51.35610071,42.79675059,VirginAtlantic,2197.874233
12,9,UK,5.706233412,56.49171078,VirginAtlantic,322.3548876
12,10,UK,54.20921742,25.96336203,VirginAtlantic,1407.453537
12,11,UK,14.26558353,34.52271214,VirginAtlantic,492.4866338
12,12,UK,37.09051718,47.36173732,VirginAtlantic,1756.671332
12,13,UK,51.35610071,64.19512589,VirginAtlantic,3296.81135
12,14,UK,39.94363389,54.20921742,VirginAtlantic,2165.313134
12,15,UK,65.62168424,35.66395883,VirginAtlantic,2340.329045
12,16,UK,8.559350118,13.40964852,VirginAtlantic,114.7778766
12,18,UK,45.6498673,3.423740047,VirginAtlantic,156.2932788
12,19,UK,22.82493365,114.4099799,VirginAtlantic,2611.4002
12,20,UK,11.41246682,73.89572269,VirginAtlantic,843.3324836
12,21,UK,45.6498673,116.6924733,VirginAtlantic,5326.99592
