Legal_Entity,Legal_Entity_Name,Function,CostCenter,CostCenter_Name,Account,Account_Name,Amount
ASI,Asia,PS,PS-01,PS,100001,Benefits,14789.6
ASI,Asia,PS,PS-01,PS,200000,Contractors,19898.21
ASI,Asia,PS,PS-01,PS,400000,Travel-Trips,910.98
ASI,Asia,PS,PS-01,PS,400001,Travel-Hotels,254.01
ASI,Asia,PS,PS-01,PS,500000,Professional-Services-Consultants,22714
ASI,Asia,PS,PS-01,PS,600000,Legal-Consultants,34485.97
ASI,Asia,PS,PS-01,PS,600001,Legal-Corporate Fees,13562.93
ASI,Asia,PS,PS-01,PS,600002,Legal-Employment Fees,20226.66
ASI,Asia,PS,PS-01,PS,700000,IT-Application-On-Premise,1962.71
ASI,Asia,PS,PS-01,PS,700001,IT-Application-Subscription,6987.56
ASI,Asia,PS,PS-01,PS,700002,IT-Infrastructure,1266.68
ASI,Asia,PS,PS-01,PS,700003,IT-Consultant-System Implementation,7039.6
ASI,Asia,PS,PS-01,PS,800000,Facilities-Offices,9840.91
ASI,Asia,PS,PS-01,PS,800001,Facilities-Supplies,3810.68
ASI,Asia,PS,PS-01,PS,800002,Facilities-Supplies,8786.83
ASI,Asia,IS,IS-01,IS,100000,Salary,14210.99
ASI,Asia,IS,IS-01,IS,100001,Benefits,3694.86
ASI,Asia,IS,IS-01,IS,200000,Contractors,80609.53
ASI,Asia,IS,IS-01,IS,400000,Travel-Trips,872.06
ASI,Asia,IS,IS-01,IS,400001,Travel-Hotels,575.49
ASI,Asia,IS,IS-01,IS,500000,Professional-Services-Consultants,14064.28
ASI,Asia,IS,IS-01,IS,600000,Legal-Consultants,42953.76
ASI,Asia,IS,IS-01,IS,600001,Legal-Corporate Fees,13098.53
ASI,Asia,IS,IS-01,IS,600002,Legal-Employment Fees,10929.06
ASI,Asia,IS,IS-01,IS,700000,IT-Application-On-Premise,146.12
ASI,Asia,IS,IS-01,IS,700001,IT-Application-Subscription,9495.57
ASI,Asia,IS,IS-01,IS,700002,IT-Infrastructure,916.98
ASI,Asia,IS,IS-01,IS,700003,IT-Consultant-System Implementation,2069.64
ASI,Asia,IS,IS-01,IS,800000,Facilities-Offices,1075.93
ASI,Asia,IS,IS-01,IS,800001,Facilities-Supplies,834.91
ASI,Asia,IS,IS-01,IS,800002,Facilities-Supplies,2330.21
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,100000,Salary,71792.86
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,100001,Benefits,18666.14
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,200000,Contractors,38280.26
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,400000,Travel-Trips,896.91
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,400001,Travel-Hotels,610.92
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,500000,Professional-Services-Consultants,1330.74
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,600000,Legal-Consultants,43242.63
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,600001,Legal-Corporate Fees,5724.72
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,600002,Legal-Employment Fees,21119.26
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,700000,IT-Application-On-Premise,493.04
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,700001,IT-Application-Subscription,2994.29
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,700002,IT-Infrastructure,5404.48
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,700003,IT-Consultant-System Implementation,5370.6
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,800000,Facilities-Offices,4873.28
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,800001,Facilities-Supplies,6392.38
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,800002,Facilities-Supplies,5331.29
ASI,Asia,LEG,LEG-01,Legal,100000,Salary,95604.84
ASI,Asia,LEG,LEG-01,Legal,100001,Benefits,24857.26
ASI,Asia,LEG,LEG-01,Legal,200000,Contractors,36002.62
ASI,Asia,LEG,LEG-01,Legal,400000,Travel-Trips,708.41
ASI,Asia,LEG,LEG-01,Legal,400001,Travel-Hotels,991.33
ASI,Asia,LEG,LEG-01,Legal,500000,Professional-Services-Consultants,28762.58
ASI,Asia,LEG,LEG-01,Legal,600000,Legal-Consultants,15239.24
ASI,Asia,LEG,LEG-01,Legal,600001,Legal-Corporate Fees,13461.66
ASI,Asia,LEG,LEG-01,Legal,600002,Legal-Employment Fees,20804.01
ASI,Asia,LEG,LEG-01,Legal,700000,IT-Application-On-Premise,4041.74
ASI,Asia,LEG,LEG-01,Legal,700001,IT-Application-Subscription,7490.25
ASI,Asia,LEG,LEG-01,Legal,700002,IT-Infrastructure,890.39
ASI,Asia,LEG,LEG-01,Legal,700003,IT-Consultant-System Implementation,9733
ASI,Asia,LEG,LEG-01,Legal,800000,Facilities-Offices,5168.15
ASI,Asia,LEG,LEG-01,Legal,800001,Facilities-Supplies,1831.16
ASI,Asia,LEG,LEG-01,Legal,800002,Facilities-Supplies,5667.7
ASI,Asia,TAX,TAX-01,Tax,100000,Salary,42687.49
ASI,Asia,TAX,TAX-01,Tax,100001,Benefits,11098.75
ASI,Asia,TAX,TAX-01,Tax,200000,Contractors,82170.57
ASI,Asia,TAX,TAX-01,Tax,400000,Travel-Trips,756
ASI,Asia,TAX,TAX-01,Tax,400001,Travel-Hotels,717.77
ASI,Asia,TAX,TAX-01,Tax,500000,Professional-Services-Consultants,13257.8
ASI,Asia,TAX,TAX-01,Tax,600000,Legal-Consultants,40771.19
ASI,Asia,TAX,TAX-01,Tax,600001,Legal-Corporate Fees,17062.05
ASI,Asia,TAX,TAX-01,Tax,600002,Legal-Employment Fees,4485.77
ASI,Asia,TAX,TAX-01,Tax,700000,IT-Application-On-Premise,9104.34
ASI,Asia,TAX,TAX-01,Tax,700001,IT-Application-Subscription,1623.68
ASI,Asia,TAX,TAX-01,Tax,700002,IT-Infrastructure,1897.89
ASI,Asia,TAX,TAX-01,Tax,700003,IT-Consultant-System Implementation,9364.33
ASI,Asia,TAX,TAX-01,Tax,800000,Facilities-Offices,2413.67
ASI,Asia,TAX,TAX-01,Tax,800001,Facilities-Supplies,7860.69
ASI,Asia,TAX,TAX-01,Tax,800002,Facilities-Supplies,7794.47
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,100000,Salary,32795.31
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,100001,Benefits,8526.78
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,200000,Contractors,60535.91
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,400000,Travel-Trips,95.89
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,400001,Travel-Hotels,952.61
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,500000,Professional-Services-Consultants,2159.35
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,600000,Legal-Consultants,39058.38
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,600001,Legal-Corporate Fees,12080.59
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,600002,Legal-Employment Fees,19308.8
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,700000,IT-Application-On-Premise,8882.29
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,700001,IT-Application-Subscription,3383.44
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,700002,IT-Infrastructure,8448.38
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,700003,IT-Consultant-System Implementation,4376.19
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,800000,Facilities-Offices,4492.73
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,800001,Facilities-Supplies,6781.67
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,800002,Facilities-Supplies,8376.11
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,100000,Salary,40665.05
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,100001,Benefits,10572.91
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,200000,Contractors,65661.02
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,400000,Travel-Trips,980.82
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,400001,Travel-Hotels,798.22
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,500000,Professional-Services-Consultants,35266.27
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,600000,Legal-Consultants,20772.15
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,600001,Legal-Corporate Fees,14271.12
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,600002,Legal-Employment Fees,4073.79
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,700000,IT-Application-On-Premise,7756.17
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,700001,IT-Application-Subscription,809.37
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,700002,IT-Infrastructure,8662.35
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,700003,IT-Consultant-System Implementation,3463
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,800000,Facilities-Offices,4021.27
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,800001,Facilities-Supplies,2180.62
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,800002,Facilities-Supplies,6887.15
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,100000,Salary,19150.39
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,100001,Benefits,4979.1
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,200000,Contractors,84899.77
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,400000,Travel-Trips,266.2
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,400001,Travel-Hotels,864.3
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,500000,Professional-Services-Consultants,36091.52
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,600000,Legal-Consultants,43033.49
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,600001,Legal-Corporate Fees,43435.6
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,600002,Legal-Employment Fees,36869.11
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,700000,IT-Application-On-Premise,6942.46
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,700001,IT-Application-Subscription,5915.21
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,700002,IT-Infrastructure,1526.71
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,700003,IT-Consultant-System Implementation,1564.73
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,800000,Facilities-Offices,1922.99
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,800001,Facilities-Supplies,9240.54
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,800002,Facilities-Supplies,634.11
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,100000,Salary,24018.08
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,100001,Benefits,6244.7
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,200000,Contractors,1457.66
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,400000,Travel-Trips,486.79
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,400001,Travel-Hotels,231.51
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,500000,Professional-Services-Consultants,11553.64
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,600000,Legal-Consultants,22427.68
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,600001,Legal-Corporate Fees,19107.37
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,600002,Legal-Employment Fees,30741.48
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,700000,IT-Application-On-Premise,4292.32
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,700001,IT-Application-Subscription,7857.9
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,700002,IT-Infrastructure,1367.03
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,700003,IT-Consultant-System Implementation,8174.75
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,800000,Facilities-Offices,3686.75
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,800001,Facilities-Supplies,6147.26
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,800002,Facilities-Supplies,2797.46
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,100000,Salary,32121.68
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,100001,Benefits,8351.64
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,200000,Contractors,65295.53
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,400000,Travel-Trips,549.73
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,400001,Travel-Hotels,307.24
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,500000,Professional-Services-Consultants,42223.44
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,600000,Legal-Consultants,15199.84
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,600001,Legal-Corporate Fees,334.17
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,600002,Legal-Employment Fees,44300.54
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,700000,IT-Application-On-Premise,3195.5
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,700001,IT-Application-Subscription,3750.66
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,700002,IT-Infrastructure,37.88
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,700003,IT-Consultant-System Implementation,4751.21
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,800000,Facilities-Offices,2526.35
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,800001,Facilities-Supplies,9783.97
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,800002,Facilities-Supplies,1895.82
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,100000,Salary,98939.32
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,100001,Benefits,25724.22
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,200000,Contractors,17972.66
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,400000,Travel-Trips,103.72
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,400001,Travel-Hotels,544.74
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,500000,Professional-Services-Consultants,41993.17
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,600000,Legal-Consultants,9797.14
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,600001,Legal-Corporate Fees,1171.2
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,600002,Legal-Employment Fees,37867.36
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,700000,IT-Application-On-Premise,2486.96
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,700001,IT-Application-Subscription,8583.37
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,700002,IT-Infrastructure,99.87
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,700003,IT-Consultant-System Implementation,9758.56
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,800000,Facilities-Offices,4863.35
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,800001,Facilities-Supplies,3307.32
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,800002,Facilities-Supplies,1440.57
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,100000,Salary,83262.63
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,100001,Benefits,21648.28
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,200000,Contractors,19469.07
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,400000,Travel-Trips,262.55
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,400001,Travel-Hotels,884.04
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,500000,Professional-Services-Consultants,27048.3
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,600000,Legal-Consultants,33222.18
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,600001,Legal-Corporate Fees,413.63
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,600002,Legal-Employment Fees,44752.52
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,700000,IT-Application-On-Premise,75.28
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,700001,IT-Application-Subscription,7620.22
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,700002,IT-Infrastructure,7092.57
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,700003,IT-Consultant-System Implementation,8241.61
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,800000,Facilities-Offices,4174.31
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,800001,Facilities-Supplies,1142.13
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,800002,Facilities-Supplies,6262.06
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,100000,Salary,9819.44
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,100001,Benefits,2553.05
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,200000,Contractors,27799.76
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,400000,Travel-Trips,966.22
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,400001,Travel-Hotels,149.31
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,500000,Professional-Services-Consultants,28051.96
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,600000,Legal-Consultants,12878.78
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,600001,Legal-Corporate Fees,9070.05
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,600002,Legal-Employment Fees,22669.38
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,700000,IT-Application-On-Premise,8167.88
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,700001,IT-Application-Subscription,5550.5
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,700002,IT-Infrastructure,9448.62
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,700003,IT-Consultant-System Implementation,1819.73
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,800000,Facilities-Offices,6165.29
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,800001,Facilities-Supplies,5091.12
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,800002,Facilities-Supplies,1589.8
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,100000,Salary,43651.33
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,100001,Benefits,11349.35
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,200000,Contractors,58614.34
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,400000,Travel-Trips,933.09
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,400001,Travel-Hotels,845.33
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,500000,Professional-Services-Consultants,12234.63
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,600000,Legal-Consultants,42734.21
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,600001,Legal-Corporate Fees,22132.86
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,600002,Legal-Employment Fees,38174.83
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,700000,IT-Application-On-Premise,1285.97
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,700001,IT-Application-Subscription,8679.06
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,700002,IT-Infrastructure,6791.43
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,700003,IT-Consultant-System Implementation,6610.25
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,800000,Facilities-Offices,8524.92
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,800001,Facilities-Supplies,8136.03
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,800002,Facilities-Supplies,1519.78
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,100000,Salary,82699.08
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,100001,Benefits,21501.76
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,200000,Contractors,28700.09
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,400000,Travel-Trips,790.03
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,400001,Travel-Hotels,593.36
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,500000,Professional-Services-Consultants,16057.53
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,600000,Legal-Consultants,35410
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,600001,Legal-Corporate Fees,33701.79
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,600002,Legal-Employment Fees,23453.83
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,700000,IT-Application-On-Premise,3132.63
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,700001,IT-Application-Subscription,9609.18
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,700002,IT-Infrastructure,8283.97
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,700003,IT-Consultant-System Implementation,5366.86
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,800000,Facilities-Offices,460.33
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,800001,Facilities-Supplies,6203.32
MEA,Middle-East&Africa,R&D,R&D-01,R&D-Infrastructure Developmet,800002,Facilities-Supplies,8292.34
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,100000,Salary,64713.63
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,100001,Benefits,16825.54
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,200000,Contractors,2638.48
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,400000,Travel-Trips,830.03
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,400001,Travel-Hotels,334.32
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,500000,Professional-Services-Consultants,37679.92
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,600000,Legal-Consultants,2226.47
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,600001,Legal-Corporate Fees,44280.69
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,600002,Legal-Employment Fees,18812.02
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,700000,IT-Application-On-Premise,5127.18
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,700001,IT-Application-Subscription,8756.83
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,700002,IT-Infrastructure,5399.28
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,700003,IT-Consultant-System Implementation,7654.34
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,800000,Facilities-Offices,1917.67
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,800001,Facilities-Supplies,2321.73
MEA,Middle-East&Africa,R&D,R&D-02,R&D-Applications Development,800002,Facilities-Supplies,6287.27
