Legal_Entity,Legal_Entity_Name,Function,CostCenter,CostCenter_Name,Account,Account_Name,Amount,Origin
ASI,Asia,R&D,R&D-04,R&D-Parternerships,700002,IT-Infrastructure,9340.43,Auto
ASI,Asia,R&D,R&D-04,R&D-Parternerships,700003,IT-Consultant-System Implementation,9019.21,Auto
ASI,Asia,R&D,R&D-04,R&D-Parternerships,800000,Facilities-Offices,7086.49,Auto
ASI,Asia,R&D,R&D-04,R&D-Parternerships,800001,Facilities-Supplies,4078.68,Auto
ASI,Asia,R&D,R&D-04,R&D-Parternerships,800002,Facilities-Supplies,576.05,Auto
ASI,Asia,FIN,FIN-01,Finance,100000,Salary,82384.9,Auto
ASI,Asia,FIN,FIN-01,Finance,100001,Benefits,21420.07,Auto
ASI,Asia,FIN,FIN-01,Finance,200000,Contractors,5139.09,Auto
ASI,Asia,FIN,FIN-01,Finance,400000,Travel-Trips,385.97,Auto
ASI,Asia,FIN,FIN-01,Finance,400001,Travel-Hotels,634.06,Auto
ASI,Asia,FIN,FIN-01,Finance,500000,Professional-Services-Consultants,19897.24,Auto
ASI,Asia,FIN,FIN-01,Finance,600000,Legal-Consultants,8153.72,Auto
ASI,Asia,FIN,FIN-01,Finance,600001,Legal-Corporate Fees,44891.63,Auto
ASI,Asia,FIN,FIN-01,Finance,600002,Legal-Employment Fees,38478.7,Auto
ASI,Asia,FIN,FIN-01,Finance,700000,IT-Application-On-Premise,6229.27,Auto
ASI,Asia,FIN,FIN-01,Finance,700001,IT-Application-Subscription,3123.19,Auto
ASI,Asia,FIN,FIN-01,Finance,700002,IT-Infrastructure,8214.5,Auto
ASI,Asia,FIN,FIN-01,Finance,700003,IT-Consultant-System Implementation,665.36,Auto
ASI,Asia,FIN,FIN-01,Finance,800000,Facilities-Offices,8464.96,Auto
ASI,Asia,FIN,FIN-01,Finance,800001,Facilities-Supplies,6702.03,Auto
ASI,Asia,FIN,FIN-01,Finance,800002,Facilities-Supplies,1154.39,Auto
ASI,Asia,ACC,ACC-01,Accounting,100000,Salary,72599.76,Auto
ASI,Asia,ACC,ACC-01,Accounting,100001,Benefits,18875.94,Auto
ASI,Asia,ACC,ACC-01,Accounting,200000,Contractors,37283.11,Auto
ASI,Asia,ACC,ACC-01,Accounting,400000,Travel-Trips,283.11,Auto
ASI,Asia,ACC,ACC-01,Accounting,400001,Travel-Hotels,794.79,Auto
ASI,Asia,ACC,ACC-01,Accounting,500000,Professional-Services-Consultants,23008.48,Auto
ASI,Asia,ACC,ACC-01,Accounting,600000,Legal-Consultants,10784.77,Auto
ASI,Asia,ACC,ACC-01,Accounting,600001,Legal-Corporate Fees,10.93,Auto
ASI,Asia,ACC,ACC-01,Accounting,600002,Legal-Employment Fees,24073.56,Auto
ASI,Asia,ACC,ACC-01,Accounting,700000,IT-Application-On-Premise,2129.64,Auto
ASI,Asia,ACC,ACC-01,Accounting,700001,IT-Application-Subscription,8020.15,Auto
ASI,Asia,ACC,ACC-01,Accounting,700002,IT-Infrastructure,9347.79,Auto
ASI,Asia,ACC,ACC-01,Accounting,700003,IT-Consultant-System Implementation,3814.57,Auto
ASI,Asia,ACC,ACC-01,Accounting,800000,Facilities-Offices,5942.25,Auto
ASI,Asia,ACC,ACC-01,Accounting,800001,Facilities-Supplies,4481.31,Auto
ASI,Asia,ACC,ACC-01,Accounting,800002,Facilities-Supplies,1355.55,Auto
ASI,Asia,IT,IT-01,IT,100000,Salary,99702.11,Auto
ASI,Asia,IT,IT-01,IT,100001,Benefits,25922.55,Auto
ASI,Asia,IT,IT-01,IT,200000,Contractors,14642.51,Auto
ASI,Asia,IT,IT-01,IT,400000,Travel-Trips,208.61,Auto
ASI,Asia,IT,IT-01,IT,400001,Travel-Hotels,562.84,Auto
ASI,Asia,IT,IT-01,IT,500000,Professional-Services-Consultants,39706.62,Auto
ASI,Asia,IT,IT-01,IT,600000,Legal-Consultants,16129.12,Auto
ASI,Asia,IT,IT-01,IT,600001,Legal-Corporate Fees,39959.59,Auto
ASI,Asia,IT,IT-01,IT,600002,Legal-Employment Fees,1510.63,Auto
ASI,Asia,IT,IT-01,IT,700000,IT-Application-On-Premise,8013.89,Auto
ASI,Asia,IT,IT-01,IT,700001,IT-Application-Subscription,2718.61,Auto
ASI,Asia,IT,IT-01,IT,700002,IT-Infrastructure,874.32,Auto
ASI,Asia,IT,IT-01,IT,700003,IT-Consultant-System Implementation,5033.3,Auto
ASI,Asia,IT,IT-01,IT,800000,Facilities-Offices,6814.78,Auto
ASI,Asia,IT,IT-01,IT,800001,Facilities-Supplies,1922.68,Auto
ASI,Asia,IT,IT-01,IT,800002,Facilities-Supplies,8298.93,Auto
ASI,Asia,PS,PS-01,PS,100000,Salary,56883.07,Auto
ASI,Asia,PS,PS-01,PS,100001,Benefits,14789.6,Auto
ASI,Asia,PS,PS-01,PS,200000,Contractors,19898.21,Auto
ASI,Asia,PS,PS-01,PS,400000,Travel-Trips,910.98,Auto
ASI,Asia,PS,PS-01,PS,400001,Travel-Hotels,254.01,Auto
ASI,Asia,PS,PS-01,PS,500000,Professional-Services-Consultants,22714,Auto
ASI,Asia,PS,PS-01,PS,600000,Legal-Consultants,34485.97,Auto
ASI,Asia,PS,PS-01,PS,600001,Legal-Corporate Fees,13562.93,Auto
ASI,Asia,PS,PS-01,PS,600002,Legal-Employment Fees,20226.66,Auto
ASI,Asia,PS,PS-01,PS,700000,IT-Application-On-Premise,1962.71,Auto
ASI,Asia,PS,PS-01,PS,700001,IT-Application-Subscription,6987.56,Auto
ASI,Asia,PS,PS-01,PS,700002,IT-Infrastructure,1266.68,Auto
ASI,Asia,PS,PS-01,PS,700003,IT-Consultant-System Implementation,7039.6,Auto
ASI,Asia,PS,PS-01,PS,800000,Facilities-Offices,9840.91,Auto
ASI,Asia,PS,PS-01,PS,800001,Facilities-Supplies,3810.68,Auto
ASI,Asia,PS,PS-01,PS,800002,Facilities-Supplies,8786.83,Auto
ASI,Asia,IS,IS-01,IS,100000,Salary,14210.99,Auto
ASI,Asia,IS,IS-01,IS,100001,Benefits,3694.86,Auto
ASI,Asia,IS,IS-01,IS,200000,Contractors,80609.53,Auto
ASI,Asia,IS,IS-01,IS,400000,Travel-Trips,872.06,Auto
ASI,Asia,IS,IS-01,IS,400001,Travel-Hotels,575.49,Auto
ASI,Asia,IS,IS-01,IS,500000,Professional-Services-Consultants,14064.28,Auto
ASI,Asia,IS,IS-01,IS,600000,Legal-Consultants,42953.76,Auto
ASI,Asia,IS,IS-01,IS,600001,Legal-Corporate Fees,13098.53,Auto
ASI,Asia,IS,IS-01,IS,600002,Legal-Employment Fees,10929.06,Auto
ASI,Asia,IS,IS-01,IS,700000,IT-Application-On-Premise,146.12,Auto
ASI,Asia,IS,IS-01,IS,700001,IT-Application-Subscription,9495.57,Auto
ASI,Asia,IS,IS-01,IS,700002,IT-Infrastructure,916.98,Auto
ASI,Asia,IS,IS-01,IS,700003,IT-Consultant-System Implementation,2069.64,Auto
ASI,Asia,IS,IS-01,IS,800000,Facilities-Offices,1075.93,Auto
ASI,Asia,IS,IS-01,IS,800001,Facilities-Supplies,834.91,Auto
ASI,Asia,IS,IS-01,IS,800002,Facilities-Supplies,2330.21,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,100000,Salary,71792.86,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,100001,Benefits,18666.14,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,200000,Contractors,38280.26,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,400000,Travel-Trips,896.91,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,400001,Travel-Hotels,610.92,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,500000,Professional-Services-Consultants,1330.74,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,600000,Legal-Consultants,43242.63,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,600001,Legal-Corporate Fees,5724.72,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,600002,Legal-Employment Fees,21119.26,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,700000,IT-Application-On-Premise,493.04,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,700001,IT-Application-Subscription,2994.29,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,700002,IT-Infrastructure,5404.48,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,700003,IT-Consultant-System Implementation,5370.6,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,800000,Facilities-Offices,4873.28,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,800001,Facilities-Supplies,6392.38,Auto
ASI,Asia,Exec-Office,Exec-Office-01,Exec-Office,800002,Facilities-Supplies,5331.29,Auto
ASI,Asia,LEG,LEG-01,Legal,100000,Salary,95604.84,Auto
ASI,Asia,LEG,LEG-01,Legal,100001,Benefits,24857.26,Auto
ASI,Asia,LEG,LEG-01,Legal,200000,Contractors,36002.62,Auto
ASI,Asia,LEG,LEG-01,Legal,400000,Travel-Trips,708.41,Auto
ASI,Asia,LEG,LEG-01,Legal,400001,Travel-Hotels,991.33,Auto
ASI,Asia,LEG,LEG-01,Legal,500000,Professional-Services-Consultants,28762.58,Auto
ASI,Asia,LEG,LEG-01,Legal,600000,Legal-Consultants,15239.24,Auto
ASI,Asia,LEG,LEG-01,Legal,600001,Legal-Corporate Fees,13461.66,Auto
ASI,Asia,LEG,LEG-01,Legal,600002,Legal-Employment Fees,20804.01,Auto
ASI,Asia,LEG,LEG-01,Legal,700000,IT-Application-On-Premise,4041.74,Auto
ASI,Asia,LEG,LEG-01,Legal,700001,IT-Application-Subscription,7490.25,Auto
ASI,Asia,LEG,LEG-01,Legal,700002,IT-Infrastructure,890.39,Auto
ASI,Asia,LEG,LEG-01,Legal,700003,IT-Consultant-System Implementation,9733,Auto
ASI,Asia,LEG,LEG-01,Legal,800000,Facilities-Offices,5168.15,Auto
ASI,Asia,LEG,LEG-01,Legal,800001,Facilities-Supplies,1831.16,Auto
ASI,Asia,LEG,LEG-01,Legal,800002,Facilities-Supplies,5667.7,Auto
ASI,Asia,TAX,TAX-01,Tax,100000,Salary,42687.49,Auto
ASI,Asia,TAX,TAX-01,Tax,100001,Benefits,11098.75,Auto
ASI,Asia,TAX,TAX-01,Tax,200000,Contractors,82170.57,Auto
ASI,Asia,TAX,TAX-01,Tax,400000,Travel-Trips,756,Auto
ASI,Asia,TAX,TAX-01,Tax,400001,Travel-Hotels,717.77,Auto
ASI,Asia,TAX,TAX-01,Tax,500000,Professional-Services-Consultants,13257.8,Auto
ASI,Asia,TAX,TAX-01,Tax,600000,Legal-Consultants,40771.19,Auto
ASI,Asia,TAX,TAX-01,Tax,600001,Legal-Corporate Fees,17062.05,Auto
ASI,Asia,TAX,TAX-01,Tax,600002,Legal-Employment Fees,4485.77,Auto
ASI,Asia,TAX,TAX-01,Tax,700000,IT-Application-On-Premise,9104.34,Auto
ASI,Asia,TAX,TAX-01,Tax,700001,IT-Application-Subscription,1623.68,Auto
ASI,Asia,TAX,TAX-01,Tax,700002,IT-Infrastructure,1897.89,Auto
ASI,Asia,TAX,TAX-01,Tax,700003,IT-Consultant-System Implementation,9364.33,Auto
ASI,Asia,TAX,TAX-01,Tax,800000,Facilities-Offices,2413.67,Auto
ASI,Asia,TAX,TAX-01,Tax,800001,Facilities-Supplies,7860.69,Auto
ASI,Asia,TAX,TAX-01,Tax,800002,Facilities-Supplies,7794.47,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,100000,Salary,32795.31,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,100001,Benefits,8526.78,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,200000,Contractors,60535.91,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,400000,Travel-Trips,95.89,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,400001,Travel-Hotels,952.61,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,500000,Professional-Services-Consultants,2159.35,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,600000,Legal-Consultants,39058.38,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,600001,Legal-Corporate Fees,12080.59,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,600002,Legal-Employment Fees,19308.8,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,700000,IT-Application-On-Premise,8882.29,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,700001,IT-Application-Subscription,3383.44,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,700002,IT-Infrastructure,8448.38,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,700003,IT-Consultant-System Implementation,4376.19,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,800000,Facilities-Offices,4492.73,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,800001,Facilities-Supplies,6781.67,Auto
MEA,Middle-East&Africa,Sales,Sales-01,Sales-Direct,800002,Facilities-Supplies,8376.11,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,100000,Salary,40665.05,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,100001,Benefits,10572.91,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,200000,Contractors,65661.02,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,400000,Travel-Trips,980.82,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,400001,Travel-Hotels,798.22,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,500000,Professional-Services-Consultants,35266.27,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,600000,Legal-Consultants,20772.15,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,600001,Legal-Corporate Fees,14271.12,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,600002,Legal-Employment Fees,4073.79,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,700000,IT-Application-On-Premise,7756.17,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,700001,IT-Application-Subscription,809.37,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,700002,IT-Infrastructure,8662.35,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,700003,IT-Consultant-System Implementation,3463,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,800000,Facilities-Offices,4021.27,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,800001,Facilities-Supplies,2180.62,Auto
MEA,Middle-East&Africa,Sales,Sales-02,Sales-Partners,800002,Facilities-Supplies,6887.15,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,100000,Salary,19150.39,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,100001,Benefits,4979.1,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,200000,Contractors,84899.77,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,400000,Travel-Trips,266.2,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,400001,Travel-Hotels,864.3,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,500000,Professional-Services-Consultants,36091.52,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,600000,Legal-Consultants,43033.49,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,600001,Legal-Corporate Fees,43435.6,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,600002,Legal-Employment Fees,36869.11,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,700000,IT-Application-On-Premise,6942.46,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,700001,IT-Application-Subscription,5915.21,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,700002,IT-Infrastructure,1526.71,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,700003,IT-Consultant-System Implementation,1564.73,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,800000,Facilities-Offices,1922.99,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,800001,Facilities-Supplies,9240.54,Auto
MEA,Middle-East&Africa,Sales,Sales-03,Sales-Online,800002,Facilities-Supplies,634.11,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,100000,Salary,24018.08,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,100001,Benefits,6244.7,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,200000,Contractors,1457.66,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,400000,Travel-Trips,486.79,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,400001,Travel-Hotels,231.51,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,500000,Professional-Services-Consultants,11553.64,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,600000,Legal-Consultants,22427.68,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,600001,Legal-Corporate Fees,19107.37,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,600002,Legal-Employment Fees,30741.48,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,700000,IT-Application-On-Premise,4292.32,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,700001,IT-Application-Subscription,7857.9,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,700002,IT-Infrastructure,1367.03,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,700003,IT-Consultant-System Implementation,8174.75,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,800000,Facilities-Offices,3686.75,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,800001,Facilities-Supplies,6147.26,Auto
MEA,Middle-East&Africa,Sales,Sales-04,Sales-Ops,800002,Facilities-Supplies,2797.46,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,100000,Salary,32121.68,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,100001,Benefits,8351.64,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,200000,Contractors,65295.53,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,400000,Travel-Trips,549.73,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,400001,Travel-Hotels,307.24,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,500000,Professional-Services-Consultants,42223.44,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,600000,Legal-Consultants,15199.84,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,600001,Legal-Corporate Fees,334.17,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,600002,Legal-Employment Fees,44300.54,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,700000,IT-Application-On-Premise,3195.5,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,700001,IT-Application-Subscription,3750.66,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,700002,IT-Infrastructure,37.88,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,700003,IT-Consultant-System Implementation,4751.21,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,800000,Facilities-Offices,2526.35,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,800001,Facilities-Supplies,9783.97,Auto
MEA,Middle-East&Africa,Sales,Sales-05,Sales-Exec,800002,Facilities-Supplies,1895.82,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,100000,Salary,98939.32,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,100001,Benefits,25724.22,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,200000,Contractors,17972.66,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,400000,Travel-Trips,103.72,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,400001,Travel-Hotels,544.74,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,500000,Professional-Services-Consultants,41993.17,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,600000,Legal-Consultants,9797.14,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,600001,Legal-Corporate Fees,1171.2,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,600002,Legal-Employment Fees,37867.36,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,700000,IT-Application-On-Premise,2486.96,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,700001,IT-Application-Subscription,8583.37,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,700002,IT-Infrastructure,99.87,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,700003,IT-Consultant-System Implementation,9758.56,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,800000,Facilities-Offices,4863.35,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,800001,Facilities-Supplies,3307.32,Auto
MEA,Middle-East&Africa,Marketing,Marketing-01,Marketing-Events,800002,Facilities-Supplies,1440.57,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,100000,Salary,83262.63,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,100001,Benefits,21648.28,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,200000,Contractors,19469.07,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,400000,Travel-Trips,262.55,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,400001,Travel-Hotels,884.04,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,500000,Professional-Services-Consultants,27048.3,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,600000,Legal-Consultants,33222.18,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,600001,Legal-Corporate Fees,413.63,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,600002,Legal-Employment Fees,44752.52,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,700000,IT-Application-On-Premise,75.28,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,700001,IT-Application-Subscription,7620.22,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,700002,IT-Infrastructure,7092.57,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,700003,IT-Consultant-System Implementation,8241.61,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,800000,Facilities-Offices,4174.31,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,800001,Facilities-Supplies,1142.13,Auto
MEA,Middle-East&Africa,Marketing,Marketing-02,Marketing-Research,800002,Facilities-Supplies,6262.06,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,100000,Salary,9819.44,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,100001,Benefits,2553.05,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,200000,Contractors,27799.76,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,400000,Travel-Trips,966.22,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,400001,Travel-Hotels,149.31,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,500000,Professional-Services-Consultants,28051.96,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,600000,Legal-Consultants,12878.78,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,600001,Legal-Corporate Fees,9070.05,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,600002,Legal-Employment Fees,22669.38,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,700000,IT-Application-On-Premise,8167.88,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,700001,IT-Application-Subscription,5550.5,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,700002,IT-Infrastructure,9448.62,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,700003,IT-Consultant-System Implementation,1819.73,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,800000,Facilities-Offices,6165.29,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,800001,Facilities-Supplies,5091.12,Auto
MEA,Middle-East&Africa,Marketing,Marketing-03,Marketing-PR,800002,Facilities-Supplies,1589.8,Auto
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,100000,Salary,43651.33,Auto
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,100001,Benefits,11349.35,Auto
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,200000,Contractors,58614.34,Auto
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,400000,Travel-Trips,933.09,Auto
MEA,Middle-East&Africa,Product-Mgmt,Product-Mgmt-01,Product-Management,400001,Travel-Hotels,845.33,Auto
